#{"t_start": 1626702195.922171, "env_id": null}
r,l,t
-1.056787,2,829.893245
-128.606153,16,831.61236
-2.662746,3,832.395167
-0.243211,2,833.095149
-13.934831,3,833.849973
-4.761968,2,834.519198
-4.361518,3,835.289394
-9.302219,2,835.979329
-4.331421,2,836.705727
-2.649753,3,837.462587
-171.655587,21,839.799278
-98.903948,16,841.430505
-8.237843,3,842.209173
-5.666532,2,842.886472
-16.004418,3,843.725117
-3.680598,2,844.454153
-2.026739,2,845.191605
-16.799364,4,845.99896
-94.829197,13,847.700409
-20.598162,5,848.639253
-21.175869,4,849.509712
-5.483163,2,850.173985
-1.787507,2,850.873253
-4.916814,2,851.565193
-3.58916,3,852.308191
-0.545341,2,852.980726
-17.368361,3,853.759005
-26.304895,5,854.701631
-14.584002,4,855.514722
-62.676178,9,856.54421
-32.680255,6,857.625698
-0.821241,2,858.354132
-4.346153,2,858.994892
-171.217698,21,861.473675
-11.596605,3,862.212771
-2.064804,2,862.858103
-13.249072,3,863.631172
-6.872089,2,864.322062
-7.792769,3,865.124953
-15.186408,3,865.907861
-1.225271,2,866.613661
-7.141827,2,867.326168
-4.338298,2,867.998455
-8.912483,3,868.784721
-24.52842,4,869.574549
-20.756492,6,870.555764
-37.948816,6,871.685384
-7.972327,3,872.501662
-3.172589,2,873.184139
-13.171457,4,874.191518
-7.135274,4,875.072639
-0.595583,2,875.74624
-8.647176,3,876.519977
0.273337,2,877.199819
-4.949282,3,877.975035
-129.071861,17,879.610841
-63.991532,14,881.315933
-12.426312,3,882.106953
-3.277633,2,882.788733
-11.010875,2,883.457237
-50.788537,7,884.504021
-32.514388,6,885.569235
-3.443911,2,886.258212
-7.274565,3,887.106356
-9.225215,3,887.96544
-17.83319,4,888.963316
-3.217567,2,889.657918
-24.75083,5,890.610344
-5.205579,2,891.307055
-1.848405,2,892.000813
-28.228232,6,893.051937
-10.838388,3,893.896874
-18.059243,4,894.834224
-6.52677,3,895.673789
-9.515725,3,896.481997
-80.357934,11,897.925088
-3.310054,2,898.596483
-2.344563,3,899.3392
-22.237731,4,900.14038
-15.676146,4,900.938512
-179.542521,22,902.963957
-6.183968,3,903.737469
-3.796254,3,904.504939
-2.796359,2,905.27466
-13.83369,4,906.144924
-0.17242,2,906.841089
-49.247304,8,908.044375
-0.076611,2,908.76816
-151.943857,22,910.9852
-11.63489,3,911.86645
-40.718579,7,913.034799
-5.009536,3,913.829608
-27.910183,5,914.727296
0.043478,2,915.41399
-0.833613,2,916.091043
-1.077261,2,916.843217
-2.191338,2,917.581228
-9.479132,4,918.419538
-14.846508,4,919.306749
-3.953036,2,920.001188
-4.62209,2,920.72756
-11.649931,3,921.489049
-2.752463,5,922.484217
0.315535,2,923.199095
-10.704145,3,923.99615
-8.573333,2,924.736249
-0.064812,2,925.422755
-65.23056,11,926.817361
-4.780277,2,927.509602
0.951945,3,928.260695
-26.885302,5,929.125673
-5.739794,3,929.901393
-2.358799,2,930.571294
-95.411043,11,931.854647
-12.471895,3,932.629063
-11.180429,3,933.406583
-11.229388,3,934.117226
-7.402514,2,934.772246
-36.968606,9,936.06114
