#{"t_start": 1626785288.6592247, "env_id": null}
r,l,t
-441.106686,97,5677.750695
-1353.743601,295,5697.721611
-886.446531,235,5715.227685
-1394.913883,197,5729.177087
-475.932171,300,5749.473525
-850.662023,195,5763.33514
-1197.842412,197,5777.603561
-690.672032,147,5787.967519
-1805.599533,302,5807.860337
-675.587468,95,5814.203553
-166.532393,96,5821.719478
-1537.109131,246,5838.207906
-1280.744363,296,5859.902957
342.237042,109,5867.571844
-532.807143,294,5887.214143
-691.610679,198,5900.258521
-763.032473,196,5914.432467
-247.103043,95,5921.304145
-989.341993,296,5943.570889
-4.60373,6,5944.554437
-457.852124,95,5951.273293
-159.629649,95,5958.36638
-1445.938906,194,5971.398356
-4.081568,7,5972.422532
-671.089828,94,5979.036272
-625.918325,216,5993.315892
-1334.22197,196,6006.416564
-75.923142,196,6019.48827
-812.74682,196,6033.452152
-396.094484,96,6040.436579
-1189.402313,215,6055.521442
-509.990986,85,6061.509253
-1000.390795,194,6074.539976
-513.706284,95,6082.22572
-569.091839,96,6090.180899
-530.501778,96,6097.205687
-142.195965,103,6104.89417
-1580.929814,394,6132.071004
-638.649477,96,6138.43023
-15.061925,94,6145.681616
350.805594,297,6167.577889
-1031.357606,296,6188.746903
-1124.422294,196,6203.313571
-648.352325,97,6210.756745
-61.030984,269,6231.459365
68.60282,97,6238.727879
-926.76634,195,6252.164587
-1093.801083,396,6280.290667
-464.175194,96,6288.817641
-412.71682,95,6295.334369
-544.136243,95,6302.317934
-687.128175,164,6313.57618
8.060319,8,6314.715913
-204.503062,111,6323.094191
-421.293304,97,6330.096557
-787.022336,172,6341.705869
-199.231849,95,6348.378723
-185.278341,94,6354.632751
-1332.66771,196,6367.032592
287.406026,95,6373.57456
-1807.564174,301,6394.156405
-446.123746,94,6400.696584
-1775.803147,311,6422.312345
-118.675522,140,6431.325497
-956.167058,413,6458.711397
-2023.995165,323,6479.399804
-125.261891,26,6481.67239
-1447.796498,295,6501.969025
-599.613811,196,6514.454778
-545.663929,96,6521.783147
-1381.274307,196,6535.533406
-264.973675,96,6542.234448
427.256475,96,6548.985427
-276.102095,96,6556.88169
-35.827497,196,6570.486744
-85.606432,16,6572.119578
-758.65828,109,6580.089474
-614.581616,96,6587.109561
-671.606634,95,6594.040939
-1605.138083,296,6613.11072
-269.935533,307,6633.813004
-1688.658971,296,6652.686777
-87.645843,197,6665.710652
-431.561996,96,6673.039988
435.420224,96,6679.964722
284.776634,99,6687.438178
-366.907064,104,6694.47213
