#{"t_start": 1626411959.383846, "env_id": null}
r,l,t
316.178642,118,15982.63809
1872.240126,680,16025.138859
1051.076535,614,16063.852046
1258.246313,593,16101.666176
-2128.809942,969,16162.023048
1146.753882,779,16212.478673
-1862.587817,1198,16289.413422
1733.733926,1198,16364.287622
1573.362763,705,16407.704748
3272.074784,1198,16483.151683
-293.339288,78,16487.974886
2664.132045,1198,16563.619456
768.374534,376,16588.111864
1951.25306,1116,16660.131807
1562.630178,1198,16735.934898
2914.33876,1198,16813.717765
-2760.2141,1198,16887.253251
-456.825518,1198,16962.068455
2204.52981,1198,17035.819641
2741.963983,1198,17114.382945
780.252265,608,17151.508078
514.335082,226,17165.60124
1379.583473,960,17224.802046
3193.158405,1198,17304.78486
903.918554,565,17340.991863
-1202.799866,210,17354.355299
1209.789199,810,17404.161781
3210.813342,1198,17479.664627
8.847078,38,17482.027482
-5414.879402,1198,17557.524395
155.010303,170,17568.200202
-323.209377,504,17599.605935
2998.405829,1198,17676.293758
2782.277058,1198,17752.532051
-523.770835,1198,17827.81951
88.098456,70,17832.145012
1606.31889,1198,17907.830624
279.906602,1198,17983.528026
928.693048,427,18010.275659
2808.891142,1198,18085.160466
-148.295066,130,18093.453907
-17.881766,24,18094.897446
3331.245294,1198,18171.890573
922.858754,428,18199.714526
-583.16351,312,18218.40658
-57.54373,58,18221.850332
2530.841027,1198,18297.777271
2435.400753,1198,18370.340235
-322.915537,95,18375.913649
2341.984417,1198,18450.970063
2183.78608,830,18501.986474
-250.643671,1141,18573.043756
-434.426468,90,18578.304628
412.289297,198,18590.527371
424.521324,215,18604.744503
193.62567,731,18650.834192
1108.753505,388,18674.917443
-1090.319846,559,18708.872415
-91.890131,102,18714.922541
258.537265,82,18720.070988
1723.552192,1198,18795.88976
2018.365421,1198,18871.870804
2048.838743,952,18931.720489
-140.12527,42,18934.383308
-66.376195,178,18945.683709
-147.207548,65,18949.404028
358.31666,207,18962.714825
279.955482,120,18970.277694
-551.668334,108,18976.594921
324.828805,228,18990.785866
-645.014842,130,18999.082252
955.686168,783,19049.767236
-388.90873,82,19054.748017
1666.470733,582,19090.924938
1978.172134,606,19129.814057
-181.965552,64,19133.565217
398.800863,316,19153.339408
-233.712165,96,19159.300496
-916.668468,1198,19235.326743
312.157651,124,19243.385253
2092.047027,1198,19319.215651
69.946791,342,19340.627473
-680.88056,143,19349.322873
308.365463,167,19360.107708
2998.967451,1198,19438.253596
987.798138,1198,19512.994862
107.179431,461,19540.974916
1495.6156,1198,19614.905215
2869.567322,1198,19694.045982
960.918326,937,19753.834569
-177.098899,97,19759.793525
-193.643522,199,19772.978169
1440.577396,1198,19849.268915
-2196.955874,1198,19928.60985
-130.471363,79,19933.470331
3140.546858,1198,20010.704119
701.038976,1198,20084.48028
2291.26733,1198,20161.244215
1328.382835,1169,20237.245372
37.006028,68,20241.486008
1702.971726,798,20292.578818
408.708492,391,20319.442849
694.812565,363,20342.486345
-685.543333,1198,20418.625193
954.149029,730,20465.476601
2655.410165,1198,20542.504946
2234.706022,1198,20618.904998
2903.534486,1198,20695.617771
2878.144158,1198,20770.955816
484.894177,282,20787.831717
2670.155864,1198,20863.546699
2019.911499,1192,20940.99605
2375.058727,1198,21015.635207
696.879166,384,21041.210582
1235.381437,1198,21118.342478
-193.718293,80,21123.311807
1342.580603,818,21177.078599
-29.195181,69,21181.311102
1366.793797,973,21243.603547
-1122.444673,203,21255.976445
1916.488668,1198,21331.730147
-1770.768464,269,21349.19847
7.262195,154,21358.471328
1185.882195,827,21410.014632
2805.860773,1198,21487.7228
1153.352344,1198,21565.488654
400.806001,664,21606.861202
2471.47382,1198,21681.401896
-66.820765,378,21705.67217
2087.195066,1198,21778.713515
2564.059132,1198,21853.702832
568.855046,518,21885.423675
-2611.079155,1198,21960.548144
1130.123594,1004,22022.668485
1368.927333,1028,22088.187335
