#{"t_start": 1627275264.902252, "env_id": null}
r,l,t
63.490683,3,56770.468246
39.107704,3,56827.246558
14.398257,3,56855.152645
15.119021,3,56885.262711
16.624995,3,56918.862733
30.06508,3,56963.730992
18.953928,3,56996.703322
2.702116,3,57009.369637
14.192686,3,57035.404689
23.901251,3,57073.703266
14.946957,3,57103.595357
34.909121,3,57155.580036
14.219677,3,57183.615159
13.814066,3,57210.798951
10.305706,3,57233.246721
3.95481,3,57247.326388
37.860229,3,57302.684016
21.34286,3,57337.366576
11.109688,3,57364.10088
19.917459,3,57400.348902
8.372626,3,57423.287946
32.423077,3,57470.849498
16.100071,3,57502.751734
10.305462,3,57527.43951
21.703257,3,57561.647076
13.546132,3,57587.860158
18.944417,3,57619.630139
18.510663,3,57653.609472
32.320792,3,57701.928314
18.401493,3,57731.95472
13.410069,3,57759.31397
17.731949,3,57792.607845
32.433358,3,57851.406231
24.229316,3,57888.631035
26.878751,3,57940.493929
19.469867,3,57974.095427
28.743646,3,58020.250388
21.137515,3,58057.904249
40.614682,3,58118.992775
19.840403,3,58156.17184
9.207168,3,58179.2751
19.164217,3,58215.053974
8.933465,3,58237.967215
15.633108,3,58273.009105
24.402943,3,58315.644645
6.697129,3,58333.978562
24.484597,3,58375.919859
16.092509,3,58404.919263
17.190446,3,58435.482508
38.150769,3,58492.442399
61.520388,3,58576.872549
12.28268,3,58603.486563
21.054493,3,58645.078954
23.811126,3,58693.875778
23.8426,3,58733.770867
32.141039,3,58782.157408
35.686828,3,58843.844769
26.128826,3,58885.723297
41.375064,3,58947.132144
23.472707,3,58985.239218
32.154943,3,59034.075933
13.125076,3,59060.762489
42.222926,3,59122.767371
40.852556,3,59182.174205
23.585716,3,59220.045773
11.039127,3,59243.610188
13.268323,3,59270.287754
6.266682,3,59287.982315
15.564843,3,59317.979482
24.022231,3,59356.647786
17.145892,3,59391.380794
24.35088,3,59429.499741
24.431805,3,59469.437606
12.555997,3,59498.961594
15.899099,3,59528.994744
50.139637,3,59597.314477
34.854068,3,59646.881854
0,3,59655.113903
0.859059,3,59665.872565
18.947181,3,59698.168622
14.560383,3,59727.595098
52.407063,3,59799.917447
12.752579,3,59827.06627
8.893754,3,59848.710656
26.388966,3,59889.630273
23.376995,3,59928.430693
9.86437,3,59950.335839
18.467781,3,59993.612242
17.451577,3,60027.640225
26.942374,3,60075.412761
30.981303,3,60137.293705
0.726978,3,60148.063455
23.317881,3,60191.068026
16.167726,3,60221.870868
34.068684,3,60274.515143
17.757761,3,60307.202601
26.824338,3,60348.819664
26.676667,3,60390.023171
39.481622,3,60447.551924
13.043197,3,60475.467626
59.001117,3,60556.749177
18.425993,3,60591.386002
27.69885,3,60634.810879
16.103161,3,60663.617002
