#{"t_start": 1626699814.037848, "env_id": null}
r,l,t
52.453143,9,1391.685049
-30.294057,8,1392.675437
81.013508,48,1395.954441
-5.919069,5,1396.796099
-12.175108,7,1397.719981
-40.967233,7,1398.638083
228.114056,32,1401.026725
46.567882,50,1404.491115
-20.47357,14,1405.79968
11.521574,92,1411.558562
71.510977,31,1413.871591
89.607427,57,1417.797197
209.94989,102,1424.2979
303.332341,161,1434.426371
13.865674,26,1436.442123
-76.589787,66,1440.963085
30.587321,11,1442.127153
592.322708,156,1451.973804
-4.067768,9,1453.054332
-24.118196,10,1454.179766
22.922086,20,1455.838604
-105.92983,53,1459.294843
113.011282,52,1462.982944
237.546462,118,1470.659088
181.293963,69,1475.238195
28.422237,105,1482.010403
-49.728055,14,1483.307349
298.436798,49,1486.757388
60.290037,47,1490.010656
47.436878,39,1492.73352
206.168983,55,1496.494076
-13.574708,34,1498.946214
29.508704,195,1511.387419
-17.179902,8,1512.375541
478.797358,167,1522.626558
11.000336,16,1524.088895
278.001362,40,1526.831641
252.264472,71,1531.560747
5.326562,23,1533.330884
1362.181754,185,1544.946624
29.839819,20,1546.647595
-3.140939,8,1547.661941
0.764162,11,1548.82534
186.550512,80,1554.024363
-305.537384,82,1559.318017
-20.541425,6,1560.191573
-18.414125,56,1563.793055
40.852577,15,1565.249674
57.194508,31,1567.537665
0.811083,25,1569.451977
-9.358667,54,1572.936816
295.291606,143,1582.471209
1100.54253,167,1592.939941
10.16264,25,1594.894774
21.087776,30,1597.201468
-28.972156,6,1598.120467
64.82135,44,1601.083044
-170.570727,71,1605.963126
66.037943,58,1610.00388
59.270125,26,1612.066094
-58.311088,36,1614.697792
983.730412,197,1627.027629
60.132119,50,1630.394456
22.56059,21,1632.13252
280.125887,120,1639.899875
263.074347,86,1645.351847
-5.675811,23,1647.155244
19.262075,29,1649.291215
41.04685,30,1651.555523
-44.297291,16,1652.964467
-29.735771,6,1653.82468
125.710449,40,1656.639897
169.104668,129,1664.695441
-12.485614,20,1666.350288
105.403394,80,1671.458941
478.659709,143,1680.646996
-0.217621,21,1682.450487
-321.588601,48,1685.728056
39.783612,69,1690.310454
492.705063,137,1698.792887
-11.349462,9,1699.841907
83.63212,52,1703.499435
31.424435,44,1706.668572
4.952684,19,1708.266594
196.346769,71,1712.764757
-44.11842,30,1714.968317
802.086892,98,1721.469438
-22.955782,87,1726.99052
119.835079,76,1731.973754
117.592598,49,1735.379978
334.812097,149,1744.544647
-113.673878,67,1749.221707
234.839452,66,1753.622153
-22.074144,8,1754.657002
-14.453605,8,1755.636903
-8.944813,7,1756.565628
22.819383,17,1758.06901
16.516561,29,1760.221723
2.250379,14,1761.529799
24.705298,13,1762.801099
2.879033,16,1764.209598
234.610523,59,1767.995141
5.838708,19,1769.574217
-36.923898,42,1772.619339
20.771032,25,1774.596278
437.613602,117,1781.853441
670.393849,95,1787.815566
211.004817,119,1795.566531
-32.464012,7,1796.505445
47.602079,87,1801.996634
-15.019224,43,1804.995598
88.552268,63,1809.058571
-11.328243,13,1810.297065
87.916523,46,1813.335711
40.517287,38,1816.073894
-93.501281,17,1817.53194
367.075635,122,1825.09002
-27.288734,8,1826.061331
-210.890285,39,1828.648294
-136.777258,35,1831.039788
535.275326,94,1836.962815
-3.648695,17,1838.438122
18.572959,15,1839.832504
1.468682,14,1841.110023
323.931998,45,1844.213
-6.912874,45,1847.389953
-652.52586,92,1852.90964
-32.33842,14,1854.2049
-29.475581,6,1855.046211
-0.463336,6,1855.956386
150.382335,45,1859.055956
-13.735031,24,1860.970799
-17.328076,19,1862.565695
-25.245564,5,1863.391685
-26.422869,101,1869.789111
-3.568571,36,1872.375963
-99.14755,36,1874.968973
944.87951,148,1884.204538
-17.066649,7,1885.150274
-16.749264,9,1886.191396
25.797627,21,1887.94609
881.247606,318,1909.227485
310.71219,93,1915.172685
228.111907,151,1924.705414
31.987433,8,1925.730677
-41.589133,7,1926.685511
56.897272,53,1930.3035
44.350065,12,1931.547909
-102.739766,33,1933.879723
-15.264219,13,1935.133302
566.60864,149,1944.626233
-18.892868,9,1945.660143
-14.243448,49,1948.980602
56.239523,13,1950.24078
-16.891801,7,1951.133862
164.54544,59,1955.182973
12.949626,19,1956.77796
75.459833,41,1959.780355
62.617548,31,1962.071283
54.817187,56,1965.555259
791.964,242,1980.406472
-65.670998,97,1986.335154
-51.915136,56,1990.126975
16.536731,16,1991.570254
-25.270341,34,1994.0064
-64.097698,75,1998.861396
-20.854382,6,1999.722013
50.068759,56,2003.395684
-15.841105,7,2004.342488
157.642589,69,2008.720333
-139.171434,37,2011.310859
12.415387,48,2014.773643
2.110578,49,2018.170938
-10.203844,9,2019.208791
436.063002,110,2026.122193
33.369163,43,2029.136779
-161.117497,41,2031.995519
129.967517,96,2037.837069
34.021193,26,2039.900324
-18.537636,22,2041.710189
16.456323,13,2042.989896
248.986467,52,2046.64443
98.550151,49,2049.98335
192.438368,77,2054.943938
130.507924,167,2065.556038
-21.619555,6,2066.465239
169.174251,105,2072.986274
-75.814586,124,2080.924125
36.899055,48,2084.203233
-108.644723,78,2089.347472
-11.251205,36,2091.807744
-79.315518,68,2096.102099
219.861338,61,2100.222632
-172.625321,159,2109.882627
