#{"t_start": 1627031142.1006758, "env_id": null}
r,l,t
5.4957,2,3674.501212
18.109882,2,3713.628666
0.782126,2,3722.31276
14.73074,2,3757.965688
0.011999,2,3763.620498
23.96475,2,3810.037173
0.328051,2,3816.183435
4.203214,2,3828.843241
6.696014,2,3847.79394
4.163454,2,3861.769328
9.606873,2,3885.445453
1.651844,2,3895.596124
13.977709,2,3930.133903
29.461717,2,3989.583464
1.573676,2,3998.834734
46.093477,2,4087.011458
0.188496,2,4093.369076
1.715705,2,4103.959723
0.302904,2,4110.765485
17.080455,2,4151.600425
20.605815,2,4194.089592
24.372049,2,4243.300514
15.157408,2,4275.028138
3.610593,2,4289.831026
25.637702,2,4342.556279
2.221448,2,4353.309996
4.277963,2,4367.957497
1.401159,2,4377.659583
25.677241,2,4427.827085
15.78007,2,4462.951422
4.153681,2,4477.690017
0.898285,2,4486.25073
27.786653,2,4540.956958
1.666773,2,4550.450658
18.147848,2,4589.550471
29.321466,2,4647.959267
5.476894,2,4664.070796
4.395896,2,4678.247089
50.56576,2,4774.707211
4.302608,2,4789.764889
20.100245,2,4833.863941
3.99624,2,4851.793015
11.56166,2,4881.410603
4.276322,2,4895.228727
39.822291,2,4974.308545
0.822872,2,4982.191889
4.510932,2,4995.356516
31.932778,2,5060.326247
7.503774,2,5078.20431
3.618724,2,5095.401913
12.655879,2,5123.754946
51.132264,2,5221.468448
42.965122,2,5306.21987
24.50635,2,5354.736856
4.832047,2,5371.235566
4.022448,2,5388.286942
7.680658,2,5408.85354
39.761226,2,5484.659556
13.257568,2,5512.326348
26.371065,2,5566.925409
12.590792,2,5597.628653
12.476439,2,5626.897425
31.595619,2,5690.096428
65.868178,2,5816.399439
1.263528,2,5825.763481
13.051432,2,5855.699955
1.36319,2,5878.300848
49.460885,2,5966.390558
15.70934,2,6001.576821
28.860898,2,6064.434409
1.645712,2,6074.294708
1.302537,2,6083.454885
13.486099,2,6113.062856
12.121224,2,6141.58463
12.629307,2,6171.871014
23.262031,2,6224.017828
15.211828,2,6260.239647
18.632609,2,6299.806847
12.000731,2,6328.941472
7.036241,2,6347.089288
1.426663,2,6356.582092
7.553746,2,6376.547388
15.771448,2,6410.271474
5.338564,2,6425.624098
65.443005,2,6545.962182
4.184625,2,6560.011344
6.556311,2,6578.457769
9.52076,2,6605.033787
20.324825,2,6647.461392
70.634235,2,6781.837017
2.275223,2,6791.755537
1.633849,2,6802.885868
34.91145,2,6875.11477
0.087954,2,6881.321673
14.013799,2,6915.172646
68.017341,2,7041.155579
11.448861,2,7071.199446
1.26675,2,7084.580933
17.461277,2,7126.185872
3.747648,2,7142.066411
18.406984,2,7182.359471
10.015681,2,7208.864282
11.457924,2,7239.262742
13.048779,2,7268.873393
16.062138,2,7302.549778
