#{"t_start": 1626793130.9445336, "env_id": null}
r,l,t
-628.80367,195,7515.09246
-1118.202889,395,7541.77388
-149.579066,96,7548.803829
-418.530921,94,7555.565058
-731.069331,196,7569.583358
-427.099455,97,7576.473382
28.117857,95,7583.057088
-828.514206,193,7596.472424
-156.190679,96,7603.438715
47.965256,8,7604.558161
-409.863998,175,7617.388858
-393.839731,94,7624.606457
-405.776976,96,7631.110433
-522.256973,217,7646.043995
-57.558524,197,7659.550686
-543.210405,96,7666.344203
-1048.529379,195,7679.709625
-248.976873,94,7686.632629
-3281.187465,705,7733.174752
-233.711177,95,7739.8976
-715.20316,112,7747.431965
-675.96618,196,7761.731681
-1119.289231,396,7790.335362
-891.834146,295,7809.822455
-1182.487656,316,7830.815109
-1167.730999,395,7857.984016
535.691025,100,7864.912366
-12.465921,108,7872.795935
-774.528725,140,7882.817244
-363.62621,401,7909.310451
-205.525346,99,7917.49681
-123.368958,44,7920.975564
354.193204,297,7940.429795
-281.449816,96,7947.540154
-710.323628,195,7961.403627
-984.783358,213,7976.617654
-821.1229,196,7989.939669
-393.065941,97,7996.719607
-419.138022,98,8003.850248
-719.782467,198,8017.031001
407.021567,195,8030.294237
-288.480885,48,8033.932906
-757.698164,194,8046.131109
-367.131059,195,8060.111491
-599.994204,113,8068.439791
-320.145781,96,8074.972203
-1186.169138,198,8089.507389
-264.672048,98,8096.676358
142.715852,96,8103.602795
-438.943239,99,8110.527638
-90.571349,109,8117.814178
-13.109609,10,8119.006641
-199.16327,98,8126.049664
-607.732124,196,8140.40242
-1011.617627,314,8162.259973
-412.697624,97,8169.831345
-1055.575691,195,8183.039624
-230.982077,97,8190.37491
-22.640399,7,8191.397413
-382.826075,96,8198.281389
-71.797577,195,8211.121989
22.481196,397,8237.824325
1155.838917,195,8251.427733
-345.621153,95,8258.120413
-333.565208,97,8265.724463
-194.065191,95,8271.886475
-478.879631,195,8287.070274
-914.180474,198,8299.979259
-859.013053,194,8313.7521
-291.410456,94,8320.671466
-107.039411,96,8327.495551
49.106803,95,8334.107676
-342.19516,95,8341.340697
-1064.397587,171,8353.183974
136.768508,95,8359.53213
-340.5431,98,8366.690491
166.702198,197,8381.412632
598.196781,194,8396.062226
-1014.196364,197,8409.770673
-830.56804,402,8436.191402
-761.421295,399,8463.533822
-467.053975,97,8471.038926
304.182951,196,8484.842905
-102.381676,96,8491.269798
-192.383493,96,8498.917714
-13.460209,396,8525.50515
-432.053329,205,8540.452701
-4.026204,95,8547.143257
-279.669716,96,8554.541003
-692.328712,195,8567.519384
624.054937,296,8587.412475
-1446.326287,366,8611.782204
-587.391991,94,8618.516694
-898.787549,395,8645.597746
-44.313248,96,8652.282719
297.849659,96,8659.333488
-957.017239,196,8673.52897
-1374.896402,295,8695.022891
-1123.092626,196,8707.967968
-217.10323,97,8714.950002
-127.524687,198,8728.895458
35.21972,296,8749.24849
-174.807407,196,8763.031289
-1010.920972,196,8776.51611
-145.093748,197,8788.856987
49.969825,295,8808.361457
-439.66744,97,8816.263351
-1298.208905,307,8836.687937
-531.622529,97,8844.328798
-324.345613,96,8851.378646
-133.3223,99,8858.445531
-441.909332,196,8871.664836
-213.743467,296,8894.032923
-826.000796,196,8908.687808
-1024.243373,196,8923.762865
-505.186824,96,8930.872699
-278.859338,97,8938.43522
-621.236472,98,8945.442816
-182.583221,196,8958.746978
-104.086123,195,8972.16237
-513.872527,94,8978.825198
316.959994,202,8993.398896
-325.200023,96,9000.340739
-76.311212,98,9006.897613
-314.379889,99,9014.108389
-28.763545,177,9026.62756
-49.159901,153,9037.792423
91.439265,96,9044.205459
-208.523353,76,9049.703426
-6.670784,97,9056.436981
348.180545,97,9064.682228
-279.174078,114,9072.326881
-485.073393,96,9078.873675
-754.364951,280,9098.11826
809.556318,197,9112.683126
-425.99772,98,9119.852852
-296.902513,96,9126.618066
-1156.962148,495,9160.31009
-180.598532,96,9168.472598
-557.411122,195,9182.66334
567.461628,97,9189.764147
-1085.987034,298,9211.955765
-671.755529,297,9231.633299
-22.615028,11,9232.893035
8.270975,7,9233.927781
-1.617191,24,9236.081796
147.655903,99,9243.240623
-920.989001,204,9257.311109
-729.687526,195,9271.836824
-1314.404238,242,9287.787929
107.43899,196,9301.709074
617.451515,121,9310.932806
-237.156357,97,9317.99492
-55.036884,94,9324.380697
-270.054802,204,9337.809257
-548.653528,197,9351.626292
-209.962011,96,9358.72477
-325.104767,101,9366.378469
-406.919255,197,9379.605293
-432.237802,95,9386.593563
172.014113,214,9401.556844
-158.817952,296,9422.28802
-349.803078,96,9429.849403
-1062.286981,396,9458.845172
-137.206279,266,9477.345619
632.000434,96,9484.063769
-115.302288,128,9493.198935
-138.301223,74,9498.812298
-58.440455,108,9507.245642
-321.689768,107,9514.70512
642.446182,100,9521.498799
-146.18043,95,9528.539363
-1033.879002,296,9548.832505
-122.051531,297,9568.968697
-1247.672598,395,9595.034935
412.424993,198,9608.645067
-464.688859,195,9622.470444
-998.671557,196,9636.248603
-85.83291,96,9643.396016
316.140996,95,9650.038492
-128.096037,95,9656.941491
-375.98128,195,9669.81523
-484.598252,216,9685.073934
-67.690364,15,9686.586307
-220.70159,197,9700.384274
202.668414,98,9707.919794
-587.140536,195,9721.589634
-981.454966,296,9742.456291
-319.476067,95,9749.691669
-200.082041,95,9757.149743
1316.03816,297,9778.815067
-249.074788,97,9786.072491
-9.973923,96,9792.763284
-1539.957116,349,9816.879632
-570.851893,97,9824.113374
-132.657639,95,9831.391546
-1895.132055,594,9874.39047
-1300.688969,220,9889.253756
-519.08436,95,9896.202229
-1379.568228,296,9918.572613
471.353501,96,9925.257547
-265.971479,135,9934.614949
110.519094,218,9949.679548
-1423.942771,294,9970.009
-161.807734,55,9974.004897
-471.816397,212,9987.963345
19.011321,153,9998.512224
-716.564784,222,10013.616681
-197.733532,96,10021.10514
-94.132749,24,10023.15078
-427.21154,95,10029.686651
-804.999022,195,10043.641943
-268.415586,296,10064.314391
173.695202,126,10073.184105
-420.533859,76,10078.853025
-29.933823,101,10085.869195
-716.811032,206,10100.1829
247.734999,96,10107.058521
-396.270973,97,10113.889541
-1164.820353,295,10134.570886
-2045.802647,396,10162.238152
-284.911947,98,10171.088442
-475.16396,96,10177.887595
-973.307061,197,10191.60171
-464.782135,101,10198.741047
233.701873,97,10205.390806
-78.546239,97,10213.016853
-113.64622,197,10227.126895
-418.252421,95,10234.368088
-942.047747,135,10243.269571
-1426.687102,497,10277.066839
207.3239,103,10284.311203
-0.81261,33,10287.09907
-2134.430965,596,10330.49869
-497.010358,95,10337.572167
43.309969,98,10344.526222
-381.598385,133,10354.494608
202.074451,194,10368.916759
-258.260675,87,10375.220518
198.166202,44,10378.549849
-520.97737,111,10386.725158
-908.662029,195,10402.905718
242.804357,197,10416.74137
-309.197392,196,10431.372236
